Sno,Weight
0,0.01193051
1,-0.0047962777
2,0.006144431
3,0.011775232
4,-0.00035734964
5,-0.0022146779
6,0.0007042075
7,-0.0031239737
8,0.0035195036
9,-0.007877066
10,-0.003720747
11,-0.0025030815
12,0.005340465
13,-0.016854012
14,0.005992989
15,0.006150686
16,-0.0030328752
17,-0.003602861
18,0.0019369613
19,-0.00081218604
20,-0.0115481485
21,0.0054669445
22,0.0010708229
23,0.014063398
24,0.0013806351
25,-0.0028332553
26,0.009911493
27,0.0039757364
28,-0.0041563087
29,-0.008530622
30,-0.0072294264
31,-0.0015350071
32,0.007973021
33,0.0058033993
34,0.0034162921
35,-0.008629208
36,-0.011923725
37,-0.0044902684
38,0.0051781945
39,-0.0056815813
40,0.010516695
41,-0.0070853936
42,0.0041768244
43,-0.011679288
44,-0.0021487735
45,0.001542278
46,0.0016650595
47,0.0024953398
48,-0.014557943
49,0.011740223
50,-0.0058549014
51,0.0025097583
52,0.019374723
53,-0.00012517466
54,0.0135813635
55,-0.014630643
56,-0.007412971
57,-0.00097112247
58,0.0036414403
59,-0.013522775
60,0.0017216495
61,0.00050812506
62,-0.0055919588
63,0.005204361
64,0.01027087
65,-0.008312159
66,-0.0034050425
67,0.00577166
68,0.017024986
69,-0.0046131285
70,-0.0017640443
71,-0.009174208
72,0.008138949
73,0.01334903
74,0.013475202
75,-0.015069569
76,-0.009755515
77,-0.0016982268
78,-0.0072751427
79,0.012344646
80,0.0004962705
81,-0.0074301166
82,0.0036938502
83,0.0076411883
84,-0.002817671
85,-0.011813079
86,-0.009854499
87,-0.0028395653
88,0.0065547
89,-0.005405925
90,-0.001268016
91,-0.0002886907
92,0.00059672544
93,-0.01103581
94,0.011217119
95,0.0025544686
96,0.0071752993
97,-0.011763948
98,-0.0011222739
99,0.0038287716
100,0.001342844
101,0.0032428412
102,0.0015886459
103,0.006075932
104,0.0132730715
105,0.017152328
106,0.0012714758
107,0.00020183263
108,-0.009877474
109,-0.0053258594
110,-0.005798074
111,0.0024166428
112,0.0007399727
113,-0.00058007333
114,-0.017241495
115,0.016543265
116,-0.019778289
117,0.006023793
118,-0.011430677
119,0.0076146643
120,-0.0052055274
121,-0.0026971772
122,0.002197295
123,0.00260981
124,0.0012873261
125,-0.010305192
126,-0.0009353036
127,-0.005758058
128,-0.001496508
129,0.007453091
130,0.0032233987
131,-0.007946531
132,0.012659219
133,-0.0050711124
134,-0.0061404123
135,0.0001425911
136,-0.007844291
137,-0.0063232277
138,-0.0038598378
139,0.0020762756
140,-0.0073053204
141,0.0017382633
142,0.0071605043
143,0.0010907378
144,-0.0011793784
145,0.01609567
146,0.002258598
147,-0.0049606715
148,0.0143517405
149,-0.00021297591
150,0.0070799296
151,0.015608571
152,0.0070815342
153,0.0075188684
154,-0.0038819737
155,0.0027883272
156,0.0063221776
157,0.010288459
158,-0.009491997
159,0.009735793
160,0.002551105
161,-0.0070281886
162,0.007948039
163,0.014013859
164,-0.0059157806
165,0.009572723
166,0.017496878
167,0.00029183115
168,-0.0027260839
169,-0.00041201117
170,0.0016883416
171,-0.005154556
172,-0.014439055
173,0.01572021
174,0.0073822383
175,0.002805789
176,-0.0021261433
177,0.0036827
178,-0.0026946398
179,-0.0001484382
180,-0.013726728
181,0.007899155
182,0.01870096
183,0.009133353
184,0.016307697
185,0.015913976
186,0.011722336
187,-0.004228802
188,0.0056493846
189,0.0039636847
190,-0.0081943
191,0.008426012
192,-0.008641607
193,-0.007725173
194,-0.009532402
195,-0.0010176076
196,-0.00595385
197,-0.008715452
198,0.013437968
199,-0.0038217122
200,-8.6917295e-05
201,0.001345558
202,0.0073414156
203,0.011365605
204,-0.0016028334
205,-0.015106032
206,-0.0017483459
207,-0.00959719
208,-0.0039168783
209,0.0013616661
210,0.0148552405
211,0.016088963
212,0.004962603
213,-0.0018299271
214,0.004952827
215,0.012566761
216,-0.008477399
217,-0.00841499
218,0.0015759413
219,0.00085879286
220,-0.0052994248
221,0.013340428
222,-0.0014586004
223,-0.003273712
224,-0.006970123
225,-0.00036895886
226,0.0032311846
227,0.0018769877
228,0.011409895
229,0.018407082
230,0.0027990178
231,-0.012341879
232,0.0057183024
233,0.008402988
234,-0.011560384
235,-0.018436115
236,-0.00029630875
237,0.0038959105
238,0.0033581671
239,-0.0057086446
240,0.00763796
241,0.006134427
242,-0.0040309266
243,0.012768245
244,-0.01215546
245,-0.0033750427
246,-0.0057443962
247,0.012911713
248,0.000423723
249,-0.0044066343
250,0.0073751276
251,-0.00011387949
252,-0.0014980604
253,-0.0005048796
254,-0.0045615863
255,0.01025084
256,0.003338449
257,0.010773369
258,-0.004715464
259,-0.0044880738
260,-0.0113537945
261,0.012798638
262,-0.0032907461
263,0.009434139
264,-0.000806359
265,-0.009269506
266,-0.0017354089
267,0.009318987
268,0.006014387
269,0.006580354
270,-0.0068308823
271,0.0020539449
272,-0.00031215456
273,0.01577701
274,-0.010991434
275,-0.009034582
276,-0.0027412532
277,0.006952796
278,-0.0030443238
279,0.00048404853
280,-0.009605289
281,-0.007999412
282,-0.0038573751
283,-0.004559922
284,-0.010782307
285,-0.0028809474
286,-0.0016761426
287,-0.0056665274
288,0.00324739
289,-0.005719165
290,-0.014163023
291,-0.014765771
292,0.015996197
293,-0.014501871
294,-0.008626794
295,0.009928781
296,-0.0048180264
297,-0.008442206
298,0.0007862839
299,0.0064802384
300,0.0060817124
301,-0.0076763225
302,0.0011905836
303,-0.004299436
304,0.0040739523
305,0.0013238278
306,-0.00032162748
307,-0.008459508
308,0.00048059775
309,0.014672952
310,-0.009095334
311,0.0030287383
312,-0.00021562155
313,-0.0012388831
314,-0.009588768
315,0.0067909206
316,0.0049283793
317,-0.0034948539
318,0.011109653
319,-0.0068101995
320,0.00737632
321,0.0056258393
322,-0.0056667244
323,-0.007083968
324,0.0076026106
325,-0.006012614
326,-0.016184915
327,-0.0065078344
328,-0.0021513156
329,-0.008827718
330,0.011260039
331,-0.0096951965
332,-0.0054865773
333,-0.006212045
334,0.0024003263
335,0.0064296587
336,0.005696537
337,0.018166129
338,0.0080199065
339,0.007425076
340,0.008968918
341,-0.009878903
342,0.005317362
343,-0.0025354482
344,-0.0113710975
345,-0.016461467
346,0.004009351
347,0.009186528
348,0.00083205313
349,0.013639441
350,0.00054140313
351,-0.0040007858
352,0.0045350427
353,-0.006962577
354,0.019710537
355,0.0047427723
356,0.004622849
357,0.002758715
358,0.0010381463
359,0.007172967
360,0.002661241
361,0.008468679
362,-0.015028106
363,0.006640099
364,0.0019285772
365,0.0052987617
366,0.008874011
367,-0.01629399
368,-0.0069213733
369,0.01382911
370,0.0039229267
371,-0.00974868
372,0.004214654
373,-0.0044691293
374,-0.011375311
375,0.0048795994
376,-0.0018355346
377,0.012084628
378,0.0016333219
379,-0.0007212336
380,-0.00013644029
381,-0.0010806803
382,0.019080952
383,0.019368837
384,-0.0035454738
385,0.000102729406
386,-0.011745953
387,0.0023640203
388,-0.0183922
389,9.618128e-05
390,0.015687762
391,-0.0024955112
392,-0.009834997
393,-0.008254725
394,0.007438716
395,-0.0018277713
396,-0.0031577258
397,0.0012657758
398,0.019533327
399,-0.011754619
400,0.016264787
401,-0.0044783154
402,-0.00701069
403,-0.00086179614
404,-0.007083649
405,0.010610133
406,0.0019112178
407,-0.00023732372
408,0.007895247
409,0.0009234731
410,0.013610376
411,0.011591596
412,0.001911581
413,0.014611294
414,0.008501679
415,-0.0036037073
416,-0.0031950914
417,-0.00069943944
418,0.0069080903
419,-0.016828196
420,0.008444809
421,0.004444746
422,0.003668692
423,-0.002252338
424,0.010580401
425,0.0012146295
426,0.0004771382
427,0.013334668
428,0.005872401
429,0.009675703
430,-0.008630546
431,0.005435536
432,0.008707257
433,0.0117403045
434,-0.015841547
435,-0.006067702
436,0.004868678
437,-0.008574458
438,-0.014546784
439,-0.009838011
440,-0.011298791
441,-0.0064819646
442,-0.0017291364
443,-0.0151128955
444,-0.006819251
445,0.016637964
446,-0.008670793
447,0.00045134098
448,-0.003026015
449,-0.002558139
450,-0.008878938
451,0.0056226254
452,0.012695554
453,0.010330769
454,0.011949748
455,0.0023692953
456,-0.011516141
457,0.015698448
458,0.0009545462
459,0.0048090485
460,0.00525361
461,0.009618403
462,0.002543348
463,-0.00903687
464,0.0018310297
465,-0.00918997
466,0.0033597175
467,-0.019089084
468,-0.0037287166
469,0.006538275
470,0.013350234
471,0.008399382
472,-0.00022616655
473,-0.013691303
474,-0.0023964248
475,-0.01228884
476,-0.004104367
477,-0.0076553384
478,0.007841674
479,0.006402786
480,-0.014554563
481,-0.016143369
482,0.009673676
483,0.0033252721
484,-0.008517616
485,0.0071348455
486,-0.012545711
487,-0.0031925752
488,-0.0067758244
489,0.0055521205
490,-0.005578038
491,0.0037534176
492,-0.00661208
493,0.005170825
494,0.018980183
495,-0.00350898
496,0.001448227
497,0.004216242
498,0.0007411978
499,-0.008879617
500,-0.013200752
501,-0.003921886
502,-0.0040061017
503,-0.013238087
504,-0.010716519
505,-0.0058987513
506,0.009881523
507,0.0042007794
508,0.00054054044
509,-0.0037001409
510,0.006111926
511,0.003975238
512,-0.0077987276
513,-0.015801005
514,-0.012534012
515,-0.0003460624
516,-0.001923733
517,-0.0030123591
518,0.0050864117
519,0.009266696
520,0.01134795
521,0.0114856195
522,0.0009020673
523,0.013153759
524,0.016830163
525,-0.010053299
526,0.013838635
527,0.00814379
528,-0.008585628
529,0.0057790587
530,-0.0050721993
531,0.0131884925
532,-0.014666536
533,-0.008650557
534,-0.008317348
535,0.009004026
536,-0.003819645
537,0.002431365
538,0.0031485897
539,0.012283407
540,-0.0044167377
541,-0.017570818
542,-0.00036584656
543,0.009025798
544,-0.010816632
545,0.0014953336
546,-0.008599822
547,1.9778186e-05
548,0.004930335
549,0.010026987
550,-0.0032447348
551,-0.0097717345
552,0.007860979
553,-0.010799578
554,-0.00222257
555,0.011858778
556,0.00954753
557,-0.015552792
558,0.00597392
559,-0.00097514305
560,-0.01394168
561,-0.016089149
562,-0.004938128
563,0.013523916
564,-0.011933344
565,0.0037346384
566,-0.0030581336
567,0.00702712
568,0.01427337
569,0.006724469
570,0.0013050165
571,0.0077672275
572,0.012721048
573,-0.00851493
574,-0.010377013
575,0.014867259
576,-0.0038176894
577,-0.006854184
578,0.0022169908
579,0.010946316
580,0.002777497
581,-0.010287163
582,-0.0011992459
583,0.0007578402
584,0.0048758066
585,0.018676164
586,-0.009824139
587,-0.01025138
588,-0.0057025542
589,-0.016609792
590,-0.0012914268
591,-0.007709343
592,0.015796497
593,0.014186067
594,0.004453705
595,0.005362119
596,0.004649834
597,0.009291737
598,-0.002493864
599,0.0014488151
600,-0.0128345415
601,0.00932482
602,-0.010764907
603,-0.009684523
604,0.0102914795
605,0.013811147
606,-0.005551291
607,0.0030948408
608,0.007454163
609,-0.0060281893
610,-0.014902267
611,0.015559369
612,-0.015872614
613,0.007212829
614,-0.0014198446
615,-0.0008083783
616,-0.008822591
617,-0.0035191714
618,0.00493505
619,0.010933139
620,0.01878326
621,-0.014754648
622,-0.0062718606
623,-0.010336711
624,-0.009146108
625,-0.004940008
626,-0.008297007
627,0.0043681064
628,-0.0096409125
629,-0.0017353449
630,0.00012575807
631,-0.014453
632,-0.015933761
633,-0.003025975
634,-0.013300244
635,-0.0035898385
636,0.0075286743
637,0.0051966766
638,-0.005173313
639,-0.012294115
640,-0.008021127
641,-0.008809934
642,0.009819017
643,-0.004134377
644,-0.009777389
645,0.0043008025
646,-0.004727506
647,0.011195765
648,-0.0055551482
649,0.0072865486
650,-0.013247262
651,-0.0043813977
652,0.0027237409
653,0.009379565
654,0.0013182715
655,0.0046953624
656,-0.006881162
657,-0.012827996
658,0.01005067
659,-0.016207369
660,0.003444195
661,0.008169506
662,0.012283593
663,0.005350374
664,-0.008782255
665,0.014625788
666,-0.00014386649
667,0.014221162
668,-0.0133577855
669,0.017167037
670,0.011758168
671,0.005760539
672,-0.0021727055
673,0.0029548015
674,0.015509374
675,0.0037648133
676,-0.0074099083
677,-0.006864624
678,0.016726302
679,-0.0052739894
680,-0.0028993536
681,0.01438885
682,6.21532e-05
683,-0.009050666
684,-0.016787754
685,0.011365282
686,0.009366787
687,0.007998366
688,0.017208215
689,0.005438065
690,0.01642438
691,0.007724265
692,0.00668911
693,-0.005736973
694,0.004134752
695,-0.002320164
696,-0.0071182684
697,-0.01332848
698,0.008516061
699,0.0035428084
700,-0.0038568503
701,0.00025646258
702,-0.0043792278
703,-0.014611267
704,-0.0014368468
705,0.018193498
706,0.0028890625
707,0.004851672
708,0.0062252562
709,-0.010433218
710,-0.016678121
711,-0.00617006
712,-0.0061677955
713,-0.0034240722
714,0.0036997285
715,0.0042244988
716,0.0070485384
717,0.011108031
718,-0.019098068
719,0.00970038
720,0.010308761
721,-0.0061086817
722,-0.00063483365
723,-0.0038699412
724,-0.011926225
725,0.01005433
726,-0.008290651
727,-0.016647357
728,-0.010619123
729,0.0029354142
730,0.0011499391
731,0.0106663685
732,-0.017907748
733,-0.004307523
734,-0.008010387
735,-0.0062496797
736,-0.0039999583
737,0.0062711174
738,0.0052246633
739,0.016733387
740,-0.0004455633
741,0.013092086
742,-0.013389876
743,0.015042536
744,-0.004635228
745,5.7284746e-05
746,0.017323153
747,0.019607455
748,-0.004478206
749,0.0062344186
750,-0.0019192568
751,0.011820388
752,0.001774095
753,-0.0014224983
754,0.002818158
755,-0.0031221122
756,-0.0046361163
757,-0.018330855
758,-0.009508797
759,0.0015478675
760,-0.012904621
761,0.0037536742
762,-0.00561051
763,0.015015832
764,0.01754354
765,-0.013404397
766,0.006011481
767,0.013306398
768,0.011711217
769,0.0027118817
770,-0.015225591
771,-0.0021846024
772,-0.0075279525
773,-0.011974228
774,-0.00070826133
775,-0.00064352265
776,0.0040097563
777,0.002778882
778,-0.008707552
779,-0.0061446
780,0.0064232927
781,-0.01980668
782,-0.0006517238
783,-0.0063698315
784,0.0045133526
785,-0.0032581433
786,-0.0065450035
787,-0.0053491197
788,0.00561355
789,-0.013469135
790,0.0015629705
791,0.005993536
792,0.0031426176
793,-0.0037844954
794,-0.012528545
795,0.002540019
796,0.0073876013
797,-0.00010028886
798,-0.0115250135
799,-0.010610361
800,0.012603223
801,-0.001029789
802,0.0012408128
803,0.010661033
804,0.006153335
805,-0.006946262
806,0.013841979
807,-0.01852875
808,0.015809668
809,-0.00075939216
810,0.0051417467
811,0.0040469496
812,-0.0026798209
813,0.0010208032
814,-0.0048368643
815,-0.010350601
816,-0.0058721253
817,0.002189857
818,0.0026820872
819,0.017030656
820,0.0060895304
821,-0.008750482
822,-0.00047158072
823,0.002013178
824,0.0023035116
825,0.0016231044
826,-0.012635835
827,-0.009307914
828,0.0031778
829,0.004285882
830,-0.009520383
831,0.0070204954
832,-0.006682449
833,-0.00037317706
834,-0.009422162
835,-0.0054382295
836,-0.0074925125
837,0.0022749894
838,-0.0043391604
839,-0.004102002
840,-0.00499188
841,0.002373664
842,0.012029562
843,0.008076365
844,-0.0004953437
845,0.011975983
846,-0.0077444264
847,-0.0021807083
848,0.0008939759
849,-0.011669232
850,0.01117569
851,-0.014345026
852,-0.002632078
853,0.0026311856
854,0.0054744245
855,-0.0038924753
856,-0.015725411
857,0.01464899
858,-0.00040110145
859,-0.0012140255
860,-0.0131960595
861,-0.014983276
862,-0.008357657
863,-0.0027953384
864,0.0123932855
865,-0.009378922
866,-0.0046291403
867,-0.0028175574
868,-0.0030006545
869,0.0040314407
870,0.0036142683
871,0.014457429
872,-0.007795269
873,-0.003235753
874,0.007017199
875,-0.0009076061
876,0.0008044142
877,0.014758726
878,-0.006862
879,0.007625415
880,-0.014080245
881,0.00057962455
882,0.0040367083
883,0.01287805
884,0.00065660087
885,0.010061227
886,-0.012697305
887,-0.0045849094
888,-0.00546743
889,-0.009300841
890,0.01679143
891,-0.008303632
892,-0.011795466
893,0.00649938
894,0.007896667
895,-0.014047623
896,0.0025370123
897,-0.0032247638
898,0.010885357
899,-0.00347308
900,0.008201572
901,-0.0044228807
902,0.009991434
903,-0.0008332953
904,0.0035513625
905,0.011012087
906,0.00052792387
907,0.009579843
908,-0.009234345
909,-0.004700552
910,0.0022893236
911,0.0025383246
912,0.009099401
913,-0.013858934
914,-0.01336026
915,0.0092570335
916,-0.0029769812
917,0.009184777
918,-0.015643544
919,0.0046027647
920,0.007832389
921,0.0054395064
922,0.00826998
923,0.006405191
924,0.01201761
925,0.0008138445
926,-0.017106056
927,-0.010329353
928,-0.004096235
929,0.0036519552
930,-0.0045861355
931,-0.0051176394
932,-0.00390265
933,0.002797786
934,-0.0068397513
935,-0.011030433
936,0.0041392576
937,0.011767268
938,0.00016969562
939,0.0028730987
940,0.00031361097
941,-0.016224096
942,0.0007106506
943,-0.016563168
944,0.017846383
945,-0.0028200347
946,-0.0027345729
947,-0.0056832163
948,0.004524643
949,0.0051713656
950,0.0036504567
951,0.002462274
952,0.0067487815
953,0.0029659003
954,0.0054564923
955,-0.00011137225
956,0.008616331
957,0.002235272
958,-0.00066530146
959,-0.0027446223
960,0.00032651337
961,0.016122168
962,0.0013981146
963,-0.0040247715
964,-0.010458141
965,0.004991383
966,0.005903047
967,-0.0016679404
968,0.008294702
969,-0.0086308895
970,-0.0017953195
971,-0.002480257
972,-0.0015260874
973,-0.0030550647
974,0.0052869343
975,0.003596703
976,-0.0059972485
977,0.01896267
978,0.0059923213
979,0.001941608
980,-0.011579438
981,0.015149943
982,0.013841074
983,-0.005227233
984,-0.0055558984
985,-0.007165861
986,0.016544068
987,-0.01795315
988,0.010995653
989,-0.0063973754
990,0.00996286
991,-0.009308783
992,0.010869478
993,0.012875039
994,-0.004378319
995,-0.0008316422
996,0.005709384
997,-0.0056561194
998,-0.004047953
999,-0.0074610244
1000,-0.0147664035
1001,0.007802637
1002,-0.0007836081
1003,-0.0022823645
1004,-0.00701966
1005,-0.0060273497
1006,0.008729621
1007,-0.009892944
1008,0.014883213
1009,-0.004875462
1010,-0.0016618519
1011,-0.010682802
1012,-0.009429244
1013,0.000411868
1014,0.0060426667
1015,-0.0041225366
1016,-0.005789648
1017,-0.0010592459
1018,-0.005290542
1019,0.005702986
1020,-0.0044566775
1021,0.00050120335
1022,-0.015335744
1023,0.019408314
1024,-0.004099973
1025,-0.008195516
1026,0.011701029
1027,-0.011381011
1028,-0.00057603867
1029,0.0028088687
1030,0.0004942985
1031,0.00698914
1032,-0.007705397
1033,0.012913059
1034,0.0055829883
1035,0.0057181795
1036,0.003810123
1037,-0.0053378753
1038,0.011755414
1039,0.0044340333
1040,-0.0016587664
1041,-0.008978473
1042,-0.0026859785
1043,0.00819846
1044,-0.013432589
1045,0.00936617
1046,0.0067781806
1047,-0.0025177079
1048,0.008450846
1049,0.017536385
1050,-0.00791103
1051,0.010252252
1052,-0.0025119593
1053,0.0102255335
1054,-0.018208869
1055,-0.010325468
1056,-0.007110944
1057,0.0052285744
1058,-0.0019290204
1059,0.0050236317
1060,-0.0043134354
1061,-0.010937835
1062,0.00594069
1063,0.013560362
1064,-0.0024509334
1065,-0.000115190596
1066,0.012162274
1067,0.0051914677
1068,-0.015121477
1069,-0.0028516783
1070,0.0023757892
1071,-0.00041869396
1072,-0.008474775
1073,-0.0017767831
1074,-0.010816852
1075,-0.009601111
1076,0.005580403
1077,0.0039628646
1078,0.004096648
1079,0.0032664286
1080,-0.0074764565
1081,0.00023764525
1082,0.0070629744
1083,0.0047119567
1084,-0.0034107943
1085,-0.0015859067
1086,-0.0059458865
1087,-0.00027563758
1088,-0.012151765
1089,0.0017624196
1090,0.0032979273
1091,0.0020823714
1092,-0.0020921119
1093,-0.0065097664
1094,0.0015456058
1095,0.002034895
1096,0.0009539046
1097,0.005423749
1098,-0.0066738664
1099,0.0027752435
1100,0.007013609
1101,-0.0036052747
1102,-0.010583351
1103,-0.0019232763
1104,-0.0022274496
1105,0.0035998665
1106,-0.0013022472
1107,-0.010952421
1108,-0.019052373
1109,-0.007800682
1110,0.0039549787
1111,-0.01257043
1112,0.005565598
1113,-0.0035143292
1114,0.0008483622
1115,0.0036336896
1116,-0.0068277796
1117,0.0049431464
1118,0.008280529
1119,0.014464274
1120,0.004792888
1121,0.0012871755
1122,-0.0062628454
1123,-0.0028986242
1124,-0.0062851403
1125,0.005591328
1126,-0.013122879
1127,0.018914305
1128,-0.0035611575
1129,0.0030187308
1130,0.0034793778
1131,-3.9545524e-05
1132,0.0014372295
1133,-0.018977517
1134,0.0048956713
1135,0.011789294
1136,-0.0021078754
1137,0.0051946146
1138,-0.017598875
1139,0.0009907621
1140,0.0015656826
1141,-0.0073653148
1142,0.016256694
1143,0.00581866
1144,0.0015131307
1145,-0.010803726
1146,-0.0005255158
1147,-0.017442454
1148,-0.0040516974
1149,-0.011541254
1150,-0.0063811634
1151,0.0005996101
1152,0.0040102913
1153,0.0013026494
1154,-0.003938198
1155,0.005734925
1156,0.0153998565
1157,5.6168938e-06
1158,-0.007880413
1159,-0.002622134
1160,-0.003914369
1161,0.0071377354
1162,0.008120626
1163,0.004327928
1164,0.0025200953
1165,-0.0063162246
1166,-0.00056267646
1167,0.013599364
1168,-0.001706588
1169,0.015173392
1170,0.004348938
1171,0.008313026
1172,-0.0045320727
1173,0.003849143
1174,-0.0019337047
1175,-0.014490445
1176,-0.0084912
1177,0.009174258
1178,-9.9265315e-05
1179,-0.0071250955
1180,0.003307557
1181,0.019769277
1182,0.0030567022
1183,0.00075987086
1184,0.016275303
1185,-0.010390839
1186,0.0058543365
1187,-0.0030428024
1188,0.003419722
1189,-0.007149372
1190,0.00095273234
1191,0.007922139
1192,0.00048069132
1193,-0.0041034203
1194,-0.011811939
1195,-0.004746326
1196,-0.013144461
1197,0.001778433
1198,-0.012145581
1199,0.004178274
1200,-0.0029835745
1201,-0.018760605
1202,0.0017195022
1203,-0.0036116566
1204,0.007968586
1205,0.0063319784
1206,-0.009454214
1207,-0.007091025
1208,-0.010772909
1209,0.0062582856
1210,-0.0063910596
1211,-0.002510986
1212,-0.0033756786
1213,0.004281842
1214,-0.011341382
1215,-0.01937653
1216,0.008844078
1217,0.016631586
1218,-0.0023228347
1219,0.0022682524
1220,0.0042582317
1221,0.0048732683
1222,-0.0024566676
1223,0.0055944053
1224,0.0013236272
1225,-0.00875725
1226,-0.0005211992
1227,0.011604579
1228,0.00054147275
1229,0.0077346587
1230,0.013222241
1231,-0.0048694247
1232,-0.010422785
1233,0.00083424005
1234,-0.014351284
1235,-0.007961748
1236,0.011038036
1237,0.009282437
1238,-0.0007905301
1239,0.015916927
1240,-0.018564189
1241,-0.0041720876
1242,0.01661306
1243,0.008470506
1244,-0.007859498
1245,-0.0054499595
1246,0.009224639
1247,-0.016499344
1248,-0.004048276
1249,0.0007955103
1250,-0.0009406624
1251,0.0034045023
1252,-0.016143588
1253,-0.003964948
1254,-0.006055399
1255,0.018883454
1256,-0.012205943
